fecha,tienda,producto,turno,unidades_vendidas,precio_unitario,venta_total
2024-02-16 08:00:00,Tienda_04,Comida Rápida,Mañana,2,7.18,14.36
2024-02-16 09:00:00,Tienda_03,Snacks,Mañana,1,7.56,7.56
2024-02-16 10:00:00,Tienda_03,Abarrotes,Mañana,0,10.54,0.0
2024-02-16 11:00:00,Tienda_03,Comida Rápida,Mañana,4,7.65,30.6
2024-02-16 12:00:00,Tienda_03,Comida Rápida,Noche,5,6.6,33.0
2024-02-16 13:00:00,Tienda_01,Bebidas,Tarde,4,11.63,46.52
2024-02-16 14:00:00,Tienda_01,Comida Rápida,Tarde,3,11.7,35.099999999999994
2024-02-16 15:00:00,Tienda_02,Bebidas,Tarde,5,2.86,14.299999999999999
2024-02-16 16:00:00,Tienda_02,Abarrotes,Noche,2,9.22,18.44
2024-02-16 17:00:00,Tienda_03,Abarrotes,Tarde,7,6.03,42.21
2024-02-16 18:00:00,Tienda_03,Abarrotes,Noche,3,8.91,26.73
2024-02-16 19:00:00,Tienda_03,Cigarros,Tarde,7,8.55,59.85000000000001
2024-02-16 20:00:00,Tienda_02,Abarrotes,Mañana,2,5.64,11.28
2024-02-16 21:00:00,Tienda_04,Comida Rápida,Noche,7,11.87,83.08999999999999
2024-02-16 22:00:00,Tienda_04,Snacks,Tarde,5,5.89,29.45
2024-02-16 23:00:00,Tienda_02,Bebidas,Mañana,8,8.5,68.0
2024-02-17 00:00:00,Tienda_02,Cigarros,Mañana,4,10.23,40.92
2024-02-17 01:00:00,Tienda_02,Abarrotes,Mañana,3,3.88,11.64
2024-02-17 02:00:00,Tienda_02,Abarrotes,Noche,4,5.36,21.44
2024-02-17 03:00:00,Tienda_02,Snacks,Noche,3,4.39,13.169999999999998
2024-02-17 04:00:00,Tienda_02,Snacks,Tarde,7,9.93,69.50999999999999
2024-02-17 05:00:00,Tienda_03,Cigarros,Mañana,2,10.11,20.22
2024-02-17 06:00:00,Tienda_03,Bebidas,Tarde,2,4.93,9.86
2024-02-17 07:00:00,Tienda_03,Abarrotes,Tarde,0,2.54,0.0
2024-02-17 08:00:00,Tienda_03,Cigarros,Mañana,3,6.52,19.56
2024-02-17 09:00:00,Tienda_02,Comida Rápida,Tarde,4,9.03,36.12
2024-02-17 10:00:00,Tienda_04,Comida Rápida,Noche,1,8.41,8.41
2024-02-17 11:00:00,Tienda_01,Cigarros,Tarde,4,6.73,26.92
2024-02-17 12:00:00,Tienda_02,Abarrotes,Mañana,9,5.37,48.33
2024-02-17 13:00:00,Tienda_01,Cigarros,Noche,7,7.01,49.07
2024-02-17 14:00:00,Tienda_04,Abarrotes,Noche,4,2.64,10.56
2024-02-17 15:00:00,Tienda_03,Snacks,Tarde,4,3.2,12.8
2024-02-17 16:00:00,Tienda_04,Cigarros,Tarde,3,4.05,12.149999999999999
2024-02-17 17:00:00,Tienda_02,Abarrotes,Noche,4,8.44,33.76
2024-02-17 18:00:00,Tienda_03,Cigarros,Tarde,4,4.58,18.32
2024-02-17 19:00:00,Tienda_02,Cigarros,Mañana,4,6.52,26.08
2024-02-17 20:00:00,Tienda_03,Abarrotes,Tarde,6,8.4,50.400000000000006
2024-02-17 21:00:00,Tienda_01,Abarrotes,Tarde,4,10.39,41.56
2024-02-17 22:00:00,Tienda_01,Bebidas,Noche,6,7.72,46.32
2024-02-17 23:00:00,Tienda_01,Cigarros,Tarde,4,4.18,16.72
2024-02-18 00:00:00,Tienda_04,Comida Rápida,Tarde,4,11.54,46.16
2024-02-18 01:00:00,Tienda_02,Cigarros,Tarde,3,3.36,10.08
2024-02-18 02:00:00,Tienda_04,Cigarros,Mañana,5,5.99,29.950000000000003
2024-02-18 03:00:00,Tienda_01,Abarrotes,Tarde,3,11.25,33.75
2024-02-18 04:00:00,Tienda_02,Cigarros,Mañana,4,8.22,32.88
2024-02-18 05:00:00,Tienda_01,Cigarros,Mañana,3,8.8,26.400000000000002
2024-02-18 06:00:00,Tienda_04,Comida Rápida,Mañana,3,5.37,16.11
2024-02-18 07:00:00,Tienda_04,Abarrotes,Mañana,3,3.25,9.75
2024-02-18 08:00:00,Tienda_04,Cigarros,Noche,5,5.97,29.849999999999998
2024-02-18 09:00:00,Tienda_01,Snacks,Mañana,6,6.32,37.92
2024-02-18 10:00:00,Tienda_02,Bebidas,Tarde,3,5.07,15.21
2024-02-18 11:00:00,Tienda_02,Comida Rápida,Mañana,3,4.55,13.649999999999999
2024-02-18 12:00:00,Tienda_01,Cigarros,Tarde,5,5.88,29.4
2024-02-18 13:00:00,Tienda_02,Snacks,Mañana,5,8.57,42.85
2024-02-18 14:00:00,Tienda_01,Cigarros,Noche,3,11.52,34.56
2024-02-18 15:00:00,Tienda_02,Cigarros,Mañana,7,9.19,64.33
2024-02-18 16:00:00,Tienda_03,Abarrotes,Mañana,8,9.91,79.28
2024-02-18 17:00:00,Tienda_03,Abarrotes,Noche,4,5.41,21.64
2024-02-18 18:00:00,Tienda_04,Abarrotes,Mañana,2,3.49,6.98
2024-02-18 19:00:00,Tienda_03,Snacks,Tarde,5,5.27,26.349999999999998
2024-02-18 20:00:00,Tienda_03,Cigarros,Mañana,4,6.33,25.32
2024-02-18 21:00:00,Tienda_03,Bebidas,Mañana,6,9.05,54.300000000000004
2024-02-18 22:00:00,Tienda_01,Comida Rápida,Mañana,6,11.42,68.52
2024-02-18 23:00:00,Tienda_03,Abarrotes,Noche,2,10.19,20.38
2024-02-19 00:00:00,Tienda_03,Abarrotes,Mañana,5,5.03,25.150000000000002
2024-02-19 01:00:00,Tienda_04,Cigarros,Mañana,7,10.29,72.03
2024-02-19 02:00:00,Tienda_03,Cigarros,Tarde,5,6.41,32.05
2024-02-19 03:00:00,Tienda_03,Snacks,Mañana,3,4.17,12.51
2024-02-19 04:00:00,Tienda_02,Snacks,Mañana,6,6.88,41.28
2024-02-19 05:00:00,Tienda_04,Abarrotes,Mañana,3,7.85,23.549999999999997
2024-02-19 06:00:00,Tienda_04,Cigarros,Mañana,4,9.75,39.0
2024-02-19 07:00:00,Tienda_04,Bebidas,Tarde,1,5.82,5.82
2024-02-19 08:00:00,Tienda_04,Comida Rápida,Tarde,4,3.89,15.56
2024-02-19 09:00:00,Tienda_04,Cigarros,Noche,2,3.4,6.8
2024-02-19 10:00:00,Tienda_04,Cigarros,Mañana,5,3.57,17.849999999999998
2024-02-19 11:00:00,Tienda_01,Snacks,Noche,2,11.53,23.06
2024-02-19 12:00:00,Tienda_03,Comida Rápida,Noche,3,11.54,34.62
2024-02-19 13:00:00,Tienda_04,Abarrotes,Mañana,5,11.7,58.5
2024-02-19 14:00:00,Tienda_03,Cigarros,Tarde,6,5.37,32.22
2024-02-19 15:00:00,Tienda_03,Abarrotes,Tarde,3,4.32,12.96
2024-02-19 16:00:00,Tienda_01,Cigarros,Mañana,2,11.82,23.64
2024-02-19 17:00:00,Tienda_04,Abarrotes,Mañana,6,11.89,71.34
2024-02-19 18:00:00,Tienda_02,Comida Rápida,Tarde,3,3.24,9.72
2024-02-19 19:00:00,Tienda_01,Snacks,Mañana,4,9.65,38.6
2024-02-19 20:00:00,Tienda_02,Comida Rápida,Mañana,2,5.24,10.48
2024-02-19 21:00:00,Tienda_03,Bebidas,Mañana,3,11.14,33.42
2024-02-19 22:00:00,Tienda_03,Snacks,Tarde,3,3.35,10.05
2024-02-19 23:00:00,Tienda_01,Comida Rápida,Noche,3,10.94,32.82
2024-02-20 00:00:00,Tienda_01,Bebidas,Noche,1,2.52,2.52
2024-02-20 01:00:00,Tienda_02,Cigarros,Mañana,5,7.46,37.3
2024-02-20 02:00:00,Tienda_04,Cigarros,Tarde,2,5.69,11.38
2024-02-20 03:00:00,Tienda_02,Abarrotes,Mañana,2,6.56,13.12
2024-02-20 04:00:00,Tienda_01,Snacks,Tarde,7,6.62,46.34
2024-02-20 05:00:00,Tienda_02,Cigarros,Mañana,2,8.71,17.42
2024-02-20 06:00:00,Tienda_01,Snacks,Tarde,1,2.72,2.72
2024-02-20 07:00:00,Tienda_02,Cigarros,Tarde,3,9.07,27.21
2024-02-20 08:00:00,Tienda_01,Abarrotes,Noche,2,2.71,5.42
2024-02-20 09:00:00,Tienda_01,Comida Rápida,Mañana,2,4.26,8.52
2024-02-20 10:00:00,Tienda_01,Abarrotes,Noche,5,8.26,41.3
2024-02-20 11:00:00,Tienda_04,Bebidas,Noche,4,3.32,13.28
2024-02-20 12:00:00,Tienda_02,Cigarros,Tarde,4,11.91,47.64
2024-02-20 13:00:00,Tienda_02,Bebidas,Mañana,4,9.95,39.8
2024-02-20 14:00:00,Tienda_02,Bebidas,Tarde,6,9.2,55.199999999999996
2024-02-20 15:00:00,Tienda_01,Snacks,Tarde,4,5.04,20.16
2024-02-20 16:00:00,Tienda_02,Cigarros,Tarde,4,2.96,11.84
2024-02-20 17:00:00,Tienda_02,Bebidas,Mañana,9,11.8,106.2
2024-02-20 18:00:00,Tienda_01,Comida Rápida,Mañana,1,3.9,3.9
2024-02-20 19:00:00,Tienda_03,Bebidas,Tarde,6,10.39,62.34
2024-02-20 20:00:00,Tienda_01,Comida Rápida,Mañana,4,4.38,17.52
2024-02-20 21:00:00,Tienda_02,Snacks,Tarde,4,6.05,24.2
2024-02-20 22:00:00,Tienda_01,Bebidas,Mañana,4,9.09,36.36
2024-02-20 23:00:00,Tienda_03,Abarrotes,Mañana,2,11.48,22.96
2024-02-21 00:00:00,Tienda_01,Snacks,Noche,7,2.69,18.83
2024-02-21 01:00:00,Tienda_02,Comida Rápida,Tarde,2,4.98,9.96
2024-02-21 02:00:00,Tienda_03,Snacks,Noche,2,9.77,19.54
2024-02-21 03:00:00,Tienda_04,Bebidas,Noche,7,4.15,29.050000000000004
2024-02-21 04:00:00,Tienda_02,Cigarros,Tarde,1,3.56,3.56
2024-02-21 05:00:00,Tienda_03,Cigarros,Tarde,5,2.94,14.7
2024-02-21 06:00:00,Tienda_03,Comida Rápida,Mañana,7,7.27,50.89
2024-02-21 07:00:00,Tienda_04,Comida Rápida,Tarde,2,9.79,19.58
2024-02-21 08:00:00,Tienda_01,Cigarros,Noche,6,11.64,69.84
2024-02-21 09:00:00,Tienda_01,Comida Rápida,Noche,1,5.04,5.04
2024-02-21 10:00:00,Tienda_02,Snacks,Tarde,4,3.65,14.6
2024-02-21 11:00:00,Tienda_04,Abarrotes,Noche,8,6.32,50.56
2024-02-21 12:00:00,Tienda_01,Abarrotes,Mañana,3,3.03,9.09
2024-02-21 13:00:00,Tienda_04,Snacks,Noche,3,5.65,16.950000000000003
2024-02-21 14:00:00,Tienda_01,Abarrotes,Mañana,7,8.61,60.269999999999996
2024-02-21 15:00:00,Tienda_03,Bebidas,Noche,5,4.1,20.5
2024-02-21 16:00:00,Tienda_01,Snacks,Mañana,3,8.5,25.5
2024-02-21 17:00:00,Tienda_04,Comida Rápida,Mañana,6,11.73,70.38
2024-02-21 18:00:00,Tienda_03,Snacks,Tarde,4,10.71,42.84
2024-02-21 19:00:00,Tienda_03,Cigarros,Mañana,3,5.89,17.669999999999998
2024-02-21 20:00:00,Tienda_03,Comida Rápida,Tarde,5,6.5,32.5
2024-02-21 21:00:00,Tienda_04,Cigarros,Noche,3,6.48,19.44
2024-02-21 22:00:00,Tienda_02,Comida Rápida,Noche,3,10.67,32.01
2024-02-21 23:00:00,Tienda_02,Abarrotes,Noche,4,11.94,47.76
2024-02-22 00:00:00,Tienda_02,Snacks,Mañana,5,10.35,51.75
2024-02-22 01:00:00,Tienda_04,Bebidas,Noche,0,7.8,0.0
2024-02-22 02:00:00,Tienda_03,Comida Rápida,Noche,6,3.42,20.52
2024-02-22 03:00:00,Tienda_02,Comida Rápida,Tarde,5,11.57,57.85
2024-02-22 04:00:00,Tienda_04,Cigarros,Tarde,4,10.67,42.68
2024-02-22 05:00:00,Tienda_02,Abarrotes,Noche,4,10.49,41.96
2024-02-22 06:00:00,Tienda_01,Cigarros,Noche,3,6.22,18.66
2024-02-22 07:00:00,Tienda_02,Cigarros,Mañana,6,6.75,40.5
2024-02-22 08:00:00,Tienda_02,Abarrotes,Mañana,4,3.64,14.56
2024-02-22 09:00:00,Tienda_03,Bebidas,Noche,3,11.41,34.230000000000004
2024-02-22 10:00:00,Tienda_04,Cigarros,Tarde,4,11.46,45.84
2024-02-22 11:00:00,Tienda_03,Cigarros,Noche,2,4.92,9.84
2024-02-22 12:00:00,Tienda_03,Comida Rápida,Mañana,5,9.11,45.55
2024-02-22 13:00:00,Tienda_03,Abarrotes,Tarde,3,4.43,13.29
2024-02-22 14:00:00,Tienda_03,Snacks,Tarde,7,6.23,43.61
2024-02-22 15:00:00,Tienda_03,Bebidas,Mañana,4,5.37,21.48
2024-02-22 16:00:00,Tienda_02,Bebidas,Noche,7,6.2,43.4
2024-02-22 17:00:00,Tienda_03,Abarrotes,Noche,4,5.44,21.76
2024-02-22 18:00:00,Tienda_03,Comida Rápida,Noche,4,5.78,23.12
2024-02-22 19:00:00,Tienda_04,Comida Rápida,Mañana,4,10.02,40.08
2024-02-22 20:00:00,Tienda_01,Abarrotes,Tarde,6,5.35,32.099999999999994
2024-02-22 21:00:00,Tienda_02,Comida Rápida,Mañana,7,10.24,71.68
2024-02-22 22:00:00,Tienda_02,Bebidas,Noche,11,7.9,86.9
2024-02-22 23:00:00,Tienda_02,Bebidas,Mañana,5,9.91,49.55
2024-02-23 00:00:00,Tienda_03,Snacks,Tarde,3,11.23,33.69
2024-02-23 01:00:00,Tienda_03,Abarrotes,Mañana,4,3.82,15.28
2024-02-23 02:00:00,Tienda_03,Cigarros,Noche,3,5.77,17.31
2024-02-23 03:00:00,Tienda_04,Cigarros,Tarde,7,3.03,21.209999999999997
2024-02-23 04:00:00,Tienda_01,Snacks,Mañana,1,6.37,6.37
2024-02-23 05:00:00,Tienda_03,Snacks,Mañana,1,4.76,4.76
2024-02-23 06:00:00,Tienda_01,Comida Rápida,Tarde,5,7.93,39.65
2024-02-23 07:00:00,Tienda_04,Snacks,Tarde,4,9.94,39.76
2024-02-23 08:00:00,Tienda_02,Snacks,Noche,3,7.12,21.36
2024-02-23 09:00:00,Tienda_03,Cigarros,Tarde,5,5.67,28.35
2024-02-23 10:00:00,Tienda_01,Comida Rápida,Noche,0,3.95,0.0
2024-02-23 11:00:00,Tienda_01,Snacks,Mañana,6,2.75,16.5
2024-02-23 12:00:00,Tienda_03,Snacks,Noche,0,8.94,0.0
2024-02-23 13:00:00,Tienda_02,Comida Rápida,Mañana,5,2.79,13.95
2024-02-23 14:00:00,Tienda_02,Abarrotes,Tarde,3,11.25,33.75
2024-02-23 15:00:00,Tienda_02,Comida Rápida,Mañana,3,8.15,24.450000000000003
2024-02-23 16:00:00,Tienda_04,Cigarros,Tarde,5,5.86,29.3
2024-02-23 17:00:00,Tienda_01,Abarrotes,Mañana,0,2.9,0.0
2024-02-23 18:00:00,Tienda_01,Bebidas,Mañana,4,6.43,25.72
2024-02-23 19:00:00,Tienda_01,Comida Rápida,Mañana,2,10.74,21.48
2024-02-23 20:00:00,Tienda_04,Cigarros,Mañana,2,11.71,23.42
2024-02-23 21:00:00,Tienda_01,Abarrotes,Noche,4,3.31,13.24
2024-02-23 22:00:00,Tienda_04,Comida Rápida,Mañana,4,9.88,39.52
2024-02-23 23:00:00,Tienda_02,Snacks,Noche,3,4.95,14.850000000000001
2024-02-24 00:00:00,Tienda_03,Comida Rápida,Tarde,6,6.1,36.599999999999994
2024-02-24 01:00:00,Tienda_01,Bebidas,Tarde,4,7.7,30.8
2024-02-24 02:00:00,Tienda_01,Comida Rápida,Noche,3,11.95,35.849999999999994
2024-02-24 03:00:00,Tienda_02,Abarrotes,Tarde,6,4.48,26.880000000000003
2024-02-24 04:00:00,Tienda_03,Abarrotes,Tarde,5,3.74,18.700000000000003
2024-02-24 05:00:00,Tienda_04,Comida Rápida,Mañana,2,8.15,16.3
2024-02-24 06:00:00,Tienda_03,Abarrotes,Mañana,7,10.6,74.2
2024-02-24 07:00:00,Tienda_02,Snacks,Mañana,5,8.66,43.3
2024-02-24 08:00:00,Tienda_02,Comida Rápida,Noche,4,5.8,23.2
2024-02-24 09:00:00,Tienda_03,Snacks,Noche,4,11.78,47.12
2024-02-24 10:00:00,Tienda_04,Snacks,Tarde,6,11.95,71.69999999999999
2024-02-24 11:00:00,Tienda_04,Cigarros,Mañana,2,9.82,19.64
2024-02-24 12:00:00,Tienda_01,Comida Rápida,Noche,6,10.12,60.72
2024-02-24 13:00:00,Tienda_04,Abarrotes,Noche,4,9.73,38.92
2024-02-24 14:00:00,Tienda_03,Snacks,Mañana,1,4.95,4.95
2024-02-24 15:00:00,Tienda_02,Cigarros,Noche,7,3.93,27.51
2024-02-24 16:00:00,Tienda_01,Comida Rápida,Mañana,0,7.77,0.0
2024-02-24 17:00:00,Tienda_01,Comida Rápida,Tarde,4,11.56,46.24
2024-02-24 18:00:00,Tienda_02,Bebidas,Tarde,3,10.84,32.519999999999996
2024-02-24 19:00:00,Tienda_04,Bebidas,Tarde,6,3.52,21.12
2024-02-24 20:00:00,Tienda_02,Snacks,Mañana,3,3.04,9.120000000000001
2024-02-24 21:00:00,Tienda_04,Bebidas,Noche,4,10.8,43.2
2024-02-24 22:00:00,Tienda_02,Snacks,Tarde,4,8.32,33.28
2024-02-24 23:00:00,Tienda_03,Abarrotes,Tarde,4,5.39,21.56
2024-02-25 00:00:00,Tienda_04,Snacks,Tarde,1,7.84,7.84
2024-02-25 01:00:00,Tienda_03,Bebidas,Noche,4,4.61,18.44
2024-02-25 02:00:00,Tienda_01,Abarrotes,Noche,7,11.5,80.5
2024-02-25 03:00:00,Tienda_02,Bebidas,Mañana,1,10.36,10.36
2024-02-25 04:00:00,Tienda_01,Snacks,Tarde,5,11.64,58.2
2024-02-25 05:00:00,Tienda_01,Cigarros,Noche,6,4.28,25.68
2024-02-25 06:00:00,Tienda_01,Comida Rápida,Mañana,2,10.51,21.02
2024-02-25 07:00:00,Tienda_01,Bebidas,Tarde,4,7.82,31.28
2024-02-25 08:00:00,Tienda_02,Snacks,Noche,0,5.59,0.0
2024-02-25 09:00:00,Tienda_01,Abarrotes,Noche,3,7.06,21.18
2024-02-25 10:00:00,Tienda_02,Bebidas,Mañana,0,11.47,0.0
2024-02-25 11:00:00,Tienda_02,Bebidas,Tarde,4,9.07,36.28
2024-02-25 12:00:00,Tienda_03,Comida Rápida,Tarde,5,5.92,29.6
2024-02-25 13:00:00,Tienda_04,Snacks,Noche,3,12.0,36.0
2024-02-25 14:00:00,Tienda_04,Cigarros,Tarde,3,5.78,17.34
2024-02-25 15:00:00,Tienda_02,Abarrotes,Mañana,2,10.23,20.46
2024-02-25 16:00:00,Tienda_03,Snacks,Noche,9,9.95,89.55
2024-02-25 17:00:00,Tienda_02,Abarrotes,Noche,4,9.37,37.48
2024-02-25 18:00:00,Tienda_02,Bebidas,Mañana,1,8.86,8.86
2024-02-25 19:00:00,Tienda_02,Comida Rápida,Noche,3,3.53,10.59
2024-02-25 20:00:00,Tienda_03,Comida Rápida,Tarde,3,11.95,35.849999999999994
2024-02-25 21:00:00,Tienda_04,Cigarros,Tarde,4,4.03,16.12
2024-02-25 22:00:00,Tienda_03,Comida Rápida,Noche,4,8.16,32.64
2024-02-25 23:00:00,Tienda_01,Bebidas,Mañana,3,4.87,14.61
2024-02-26 00:00:00,Tienda_03,Cigarros,Mañana,4,4.1,16.4
2024-02-26 01:00:00,Tienda_03,Snacks,Tarde,3,7.81,23.43
2024-02-26 02:00:00,Tienda_03,Comida Rápida,Mañana,8,10.45,83.6
2024-02-26 03:00:00,Tienda_03,Cigarros,Noche,5,6.08,30.4
2024-02-26 04:00:00,Tienda_04,Bebidas,Noche,7,3.23,22.61
2024-02-26 05:00:00,Tienda_01,Abarrotes,Tarde,3,8.43,25.29
2024-02-26 06:00:00,Tienda_04,Abarrotes,Tarde,8,9.78,78.24
2024-02-26 07:00:00,Tienda_04,Bebidas,Tarde,9,5.31,47.79
2024-02-26 08:00:00,Tienda_03,Bebidas,Mañana,5,9.06,45.300000000000004
2024-02-26 09:00:00,Tienda_02,Abarrotes,Noche,6,3.22,19.32
2024-02-26 10:00:00,Tienda_02,Cigarros,Noche,2,5.93,11.86
2024-02-26 11:00:00,Tienda_04,Abarrotes,Noche,1,7.0,7.0
2024-02-26 12:00:00,Tienda_04,Bebidas,Tarde,3,9.93,29.79
2024-02-26 13:00:00,Tienda_03,Comida Rápida,Noche,5,5.71,28.55
2024-02-26 14:00:00,Tienda_04,Snacks,Mañana,6,6.81,40.86
2024-02-26 15:00:00,Tienda_03,Comida Rápida,Mañana,6,8.47,50.82000000000001
2024-02-26 16:00:00,Tienda_02,Comida Rápida,Noche,5,8.43,42.15
2024-02-26 17:00:00,Tienda_02,Bebidas,Tarde,6,7.42,44.519999999999996
2024-02-26 18:00:00,Tienda_01,Abarrotes,Noche,3,5.62,16.86
2024-02-26 19:00:00,Tienda_02,Cigarros,Mañana,4,8.86,35.44
2024-02-26 20:00:00,Tienda_04,Comida Rápida,Mañana,3,10.45,31.349999999999998
2024-02-26 21:00:00,Tienda_02,Abarrotes,Mañana,7,3.96,27.72
2024-02-26 22:00:00,Tienda_03,Cigarros,Noche,4,5.73,22.92
2024-02-26 23:00:00,Tienda_02,Comida Rápida,Mañana,6,8.85,53.099999999999994
2024-02-27 00:00:00,Tienda_01,Cigarros,Tarde,5,9.68,48.4
2024-02-27 01:00:00,Tienda_02,Abarrotes,Noche,3,9.92,29.759999999999998
2024-02-27 02:00:00,Tienda_03,Snacks,Noche,5,8.71,43.550000000000004
2024-02-27 03:00:00,Tienda_03,Abarrotes,Mañana,3,7.04,21.12
2024-02-27 04:00:00,Tienda_04,Bebidas,Mañana,4,8.64,34.56
2024-02-27 05:00:00,Tienda_02,Cigarros,Tarde,3,3.78,11.34
2024-02-27 06:00:00,Tienda_03,Snacks,Noche,2,4.47,8.94
2024-02-27 07:00:00,Tienda_01,Cigarros,Mañana,3,11.31,33.93
2024-02-27 08:00:00,Tienda_04,Cigarros,Tarde,4,11.26,45.04
2024-02-27 09:00:00,Tienda_01,Comida Rápida,Mañana,8,9.38,75.04
2024-02-27 10:00:00,Tienda_02,Bebidas,Noche,3,5.61,16.830000000000002
2024-02-27 11:00:00,Tienda_02,Cigarros,Mañana,4,8.66,34.64
2024-02-27 12:00:00,Tienda_02,Abarrotes,Noche,2,9.03,18.06
2024-02-27 13:00:00,Tienda_04,Abarrotes,Mañana,7,7.39,51.73
2024-02-27 14:00:00,Tienda_03,Comida Rápida,Noche,3,9.61,28.83
2024-02-27 15:00:00,Tienda_04,Bebidas,Tarde,3,2.78,8.34
2024-02-27 16:00:00,Tienda_01,Bebidas,Noche,5,4.93,24.65
2024-02-27 17:00:00,Tienda_04,Abarrotes,Tarde,5,10.05,50.25
2024-02-27 18:00:00,Tienda_01,Snacks,Noche,3,11.42,34.26
2024-02-27 19:00:00,Tienda_04,Comida Rápida,Tarde,6,10.82,64.92
2024-02-27 20:00:00,Tienda_03,Comida Rápida,Mañana,2,9.31,18.62
2024-02-27 21:00:00,Tienda_01,Abarrotes,Noche,6,4.07,24.42
2024-02-27 22:00:00,Tienda_02,Abarrotes,Mañana,7,6.0,42.0
2024-02-27 23:00:00,Tienda_02,Snacks,Tarde,8,2.98,23.84
2024-02-28 00:00:00,Tienda_04,Snacks,Noche,5,8.58,42.9
2024-02-28 01:00:00,Tienda_02,Bebidas,Noche,5,6.77,33.849999999999994
2024-02-28 02:00:00,Tienda_01,Comida Rápida,Mañana,3,7.94,23.82
2024-02-28 03:00:00,Tienda_02,Comida Rápida,Noche,2,11.8,23.6
2024-02-28 04:00:00,Tienda_03,Abarrotes,Noche,1,6.32,6.32
2024-02-28 05:00:00,Tienda_03,Bebidas,Mañana,8,5.41,43.28
2024-02-28 06:00:00,Tienda_04,Comida Rápida,Noche,4,3.93,15.72
2024-02-28 07:00:00,Tienda_01,Bebidas,Mañana,3,3.86,11.58
2024-02-28 08:00:00,Tienda_03,Bebidas,Mañana,3,7.43,22.29
2024-02-28 09:00:00,Tienda_03,Abarrotes,Mañana,5,9.62,48.099999999999994
2024-02-28 10:00:00,Tienda_01,Bebidas,Mañana,10,7.86,78.60000000000001
2024-02-28 11:00:00,Tienda_02,Snacks,Mañana,4,10.8,43.2
2024-02-28 12:00:00,Tienda_02,Snacks,Tarde,4,5.5,22.0
2024-02-28 13:00:00,Tienda_04,Cigarros,Tarde,5,8.15,40.75
2024-02-28 14:00:00,Tienda_02,Abarrotes,Mañana,3,8.78,26.339999999999996
2024-02-28 15:00:00,Tienda_01,Cigarros,Tarde,5,5.17,25.85
2024-02-28 16:00:00,Tienda_03,Snacks,Tarde,3,6.26,18.78
2024-02-28 17:00:00,Tienda_02,Cigarros,Noche,2,8.11,16.22
2024-02-28 18:00:00,Tienda_04,Abarrotes,Mañana,3,2.7,8.100000000000001
2024-02-28 19:00:00,Tienda_02,Abarrotes,Tarde,1,10.92,10.92
2024-02-28 20:00:00,Tienda_01,Bebidas,Noche,6,3.56,21.36
2024-02-28 21:00:00,Tienda_04,Comida Rápida,Noche,2,2.95,5.9
2024-02-28 22:00:00,Tienda_02,Bebidas,Mañana,2,4.54,9.08
2024-02-28 23:00:00,Tienda_04,Abarrotes,Mañana,4,7.27,29.08
2024-02-29 00:00:00,Tienda_01,Snacks,Noche,8,5.62,44.96
2024-02-29 01:00:00,Tienda_03,Snacks,Mañana,3,6.68,20.04
2024-02-29 02:00:00,Tienda_01,Bebidas,Mañana,6,3.3,19.799999999999997
2024-02-29 03:00:00,Tienda_01,Abarrotes,Noche,2,4.71,9.42
2024-02-29 04:00:00,Tienda_01,Snacks,Noche,6,3.43,20.580000000000002
2024-02-29 05:00:00,Tienda_01,Abarrotes,Mañana,4,4.68,18.72
2024-02-29 06:00:00,Tienda_03,Snacks,Tarde,3,9.18,27.54
2024-02-29 07:00:00,Tienda_03,Abarrotes,Mañana,5,7.97,39.85
2024-02-29 08:00:00,Tienda_04,Cigarros,Tarde,3,5.67,17.009999999999998
2024-02-29 09:00:00,Tienda_02,Abarrotes,Noche,1,4.98,4.98
2024-02-29 10:00:00,Tienda_03,Abarrotes,Tarde,1,11.98,11.98
2024-02-29 11:00:00,Tienda_03,Bebidas,Noche,4,9.79,39.16
2024-02-29 12:00:00,Tienda_02,Cigarros,Mañana,1,10.31,10.31
2024-02-29 13:00:00,Tienda_03,Comida Rápida,Mañana,7,2.75,19.25
2024-02-29 14:00:00,Tienda_01,Bebidas,Noche,5,3.07,15.35
2024-02-29 15:00:00,Tienda_01,Comida Rápida,Noche,0,9.27,0.0
2024-02-29 16:00:00,Tienda_02,Snacks,Noche,4,4.32,17.28
2024-02-29 17:00:00,Tienda_04,Comida Rápida,Mañana,6,6.54,39.24
2024-02-29 18:00:00,Tienda_04,Abarrotes,Mañana,1,4.25,4.25
2024-02-29 19:00:00,Tienda_02,Comida Rápida,Tarde,2,4.18,8.36
2024-02-29 20:00:00,Tienda_02,Bebidas,Noche,2,3.54,7.08
2024-02-29 21:00:00,Tienda_01,Bebidas,Tarde,1,8.15,8.15
2024-02-29 22:00:00,Tienda_04,Comida Rápida,Mañana,1,9.52,9.52
2024-02-29 23:00:00,Tienda_03,Bebidas,Tarde,4,3.04,12.16
2024-03-01 00:00:00,Tienda_01,Bebidas,Tarde,2,5.12,10.24
2024-03-01 01:00:00,Tienda_02,Comida Rápida,Mañana,4,8.75,35.0
2024-03-01 02:00:00,Tienda_04,Cigarros,Mañana,6,6.23,37.38
2024-03-01 03:00:00,Tienda_03,Cigarros,Noche,2,9.19,18.38
2024-03-01 04:00:00,Tienda_03,Snacks,Tarde,3,9.71,29.130000000000003
2024-03-01 05:00:00,Tienda_01,Bebidas,Mañana,3,2.81,8.43
